,locus_tag,deg_id
828,BSU_08110,DNEG10010736
829,BSU_08120,DNEG10010737
830,BSU_08130,DNEG10010738
831,BSU_08140,DNEG10010739
832,BSU_08150,DNEG10010740
833,BSU_08160,DNEG10010741
834,BSU_08170,DNEG10010742
835,BSU_08180,DNEG10010743
836,BSU_08190,DNEG10010744
837,BSU_08200,DNEG10010745
838,BSU_08210,DNEG10010746
839,BSU_08220,DNEG10010747
840,BSU_08230,DNEG10010748
841,BSU_08240,DNEG10010749
842,BSU_08250,DNEG10010750
843,BSU_08260,DNEG10010751
844,BSU_08270,DNEG10010752
845,BSU_08280,DNEG10010753
846,BSU_08290,DNEG10010754
847,BSU_08300,DNEG10010755
848,BSU_08310,DNEG10010756
849,BSU_08320,DNEG10010757
850,BSU_08330,DNEG10010758
851,BSU_08340,DNEG10010759
852,BSU_08350,DNEG10010760
853,BSU_08360,DNEG10010761
854,BSU_08370,DNEG10010762
855,BSU_08380,DNEG10010763
856,BSU_08390,DNEG10010764
857,BSU_08400,DNEG10010765
858,BSU_08410,DNEG10010766
859,BSU_08425,DNEG10010767
860,BSU_08440,DNEG10010768
861,BSU_08450,DNEG10010769
862,BSU_08460,DNEG10010770
863,BSU_08470,DNEG10010771
864,BSU_08480,DNEG10010772
865,BSU_08490,DNEG10010773
866,BSU_08500,DNEG10010774
867,BSU_08510,DNEG10010775
868,BSU_08520,DNEG10010776
869,BSU_08530,DNEG10010777
870,BSU_08540,DNEG10010778
871,BSU_08550,DNEG10010779
872,BSU_08560,DNEG10010780
873,BSU_08570,DNEG10010781
874,BSU_08580,DNEG10010782
875,BSU_08590,DNEG10010783
876,BSU_08600,DNEG10010784
877,BSU_08610,DNEG10010785
878,BSU_08620,DNEG10010786
879,BSU_08630,DNEG10010787
880,BSU_08640,DNEG10010788
881,BSU_08650,DNEG10010789
882,BSU_08660,DNEG10010790
883,BSU_08670,DNEG10010791
884,BSU_08680,DNEG10010792
885,BSU_08690,DNEG10010793
886,BSU_08700,DNEG10010794
887,BSU_08710,DNEG10010795
888,BSU_08720,DNEG10010796
889,BSU_08730,DNEG10010797
890,BSU_08740,DNEG10010798
891,BSU_08750,DNEG10010799
892,BSU_08760,DNEG10010800
893,BSU_08770,DNEG10010801
894,BSU_08779,DNEG10010802
895,BSU_08780,DNEG10010803
896,BSU_08790,DNEG10010804
897,BSU_08800,DNEG10010805
898,BSU_08810,DNEG10010806
899,BSU_08820,DNEG10010807
900,BSU_08830,DNEG10010808
901,BSU_08840,DNEG10010809
902,BSU_08850,DNEG10010810
903,BSU_08860,DNEG10010811
904,BSU_08870,DNEG10010812
905,BSU_08880,DNEG10010813
906,BSU_08890,DNEG10010814
907,BSU_08899,DNEG10010815
908,BSU_08900,DNEG10010816
909,BSU_08910,DNEG10010817
910,BSU_08920,DNEG10010818
911,BSU_08930,DEG10010086
912,BSU_08940,DNEG10010819
913,BSU_08950,DNEG10010820
914,BSU_08960,DNEG10010821
915,BSU_08970,DNEG10010822
916,BSU_08980,DNEG10010823
917,BSU_08990,DNEG10010824
918,BSU_09000,DNEG10010825
919,BSU_09010,DNEG10010826
920,BSU_09020,DNEG10010827
921,BSU_09030,DNEG10010828
922,BSU_09040,DNEG10010829
923,BSU_09050,DNEG10010830
924,BSU_09060,DNEG10010831
925,BSU_09070,DNEG10010832
926,BSU_09080,DNEG10010833
927,BSU_09090,DNEG10010834
928,BSU_09100,DNEG10010835
929,BSU_09110,DNEG10010836
930,BSU_09120,DNEG10010837
931,BSU_09130,DNEG10010838
932,BSU_09140,DNEG10010839
933,BSU_09150,DNEG10010840
934,BSU_09165,DNEG10010841
935,BSU_09180,DNEG10010842
936,BSU_09190,DNEG10010843
937,BSU_09200,DNEG10010844
938,BSU_09210,DNEG10010845
939,BSU_09220,DNEG10010846
940,BSU_09230,DNEG10010847
941,BSU_09240,DNEG10010848
942,BSU_09250,DNEG10010849
943,BSU_09260,DNEG10010850
944,BSU_09270,DNEG10010851
945,BSU_09280,DNEG10010852
946,BSU_09290,DNEG10010853
947,BSU_09300,DNEG10010854
948,BSU_09310,DNEG10010855
949,BSU_09320,DNEG10010856
950,BSU_09330,DNEG10010857
951,BSU_09340,DNEG10010858
952,BSU_09350,DNEG10010859
953,BSU_09360,DNEG10010860
954,BSU_09370,DNEG10010861
955,BSU_09380,DNEG10010862
956,BSU_09390,DNEG10010863
957,BSU_09400,DNEG10010864
958,BSU_09410,DNEG10010865
959,BSU_09420,DNEG10010866
960,BSU_09430,DNEG10010867
961,BSU_09440,DNEG10010868
962,BSU_09450,DNEG10010869
963,BSU_09460,DNEG10010870
964,BSU_09470,DNEG10010871
965,BSU_09480,DNEG10010872
966,BSU_09490,DNEG10010873
967,BSU_09500,DNEG10010874
968,BSU_09510,DEG10010087
969,BSU_09520,DNEG10010875
970,BSU_09530,DNEG10010876
971,BSU_09540,DEG10010088
972,BSU_09550,DNEG10010877
973,BSU_09560,DNEG10010878
974,BSU_09570,DNEG10010879
975,BSU_09590,DNEG10010880
976,BSU_09600,DNEG10010881
977,BSU_09610,DNEG10010882
978,BSU_09620,DNEG10010883
979,BSU_09630,DNEG10010884
980,BSU_09640,DNEG10010885
981,BSU_09650,DNEG10010886
982,BSU_09660,DNEG10010887
983,BSU_09670,DNEG10010888
984,BSU_09680,DNEG10010889
985,BSU_09690,DNEG10010890
986,BSU_09700,DNEG10010891
987,BSU_09710,DNEG10010892
988,BSU_09720,DNEG10010893
989,BSU_09730,DNEG10010894
990,BSU_09740,DNEG10010895
991,BSU_09750,DNEG10010896
992,BSU_09760,DNEG10010897
993,BSU_09770,DNEG10010898
994,BSU_09780,DNEG10010899
995,BSU_09790,DNEG10010900
996,BSU_09800,DNEG10010901
997,BSU_09810,DNEG10010902
998,BSU_09830,DNEG10010903
999,BSU_09840,DNEG10010904
1000,BSU_09850,DNEG10010905
1001,BSU_09860,DNEG10010906
1002,BSU_09870,DNEG10010907
1003,BSU_09880,DNEG10010908
1004,BSU_09889,DNEG10010909
1005,BSU_09890,DNEG10010910
1006,BSU_09900,DNEG10010911
1007,BSU_09910,DNEG10010912
1008,BSU_09920,DNEG10010913
1009,BSU_09930,DNEG10010914
1010,BSU_09940,DNEG10010915
1011,BSU_09950,DEG10010089
1012,BSU_09958,DNEG10010916
1013,BSU_09959,-
1014,BSU_09965,DNEG10010917
1015,BSU_09980,DNEG10010918
1016,BSU_09990,DNEG10010919
1017,BSU_10000,DNEG10010920
1018,BSU_10009,DNEG10010921
1019,BSU_10010,DNEG10010922
1020,BSU_10020,DNEG10010923
1021,BSU_10030,DNEG10010924
1022,BSU_10040,DNEG10010925
1023,BSU_10050,DNEG10010926
1024,BSU_10060,DNEG10010927
1025,BSU_10070,DNEG10010928
1026,BSU_10080,DNEG10010929
1027,BSU_10090,DNEG10010930
1028,BSU_10100,DNEG10010931
1029,BSU_10110,DNEG10010932
1030,BSU_10120,DNEG10010933
1031,BSU_10130,DNEG10010934
1032,BSU_10140,DNEG10010935
1033,BSU_10150,DNEG10010936
1034,BSU_10160,DNEG10010937
1035,BSU_10170,DNEG10010938
1036,BSU_10180,DNEG10010939
1037,BSU_10200,DNEG10010940
1038,BSU_10210,DNEG10010941
1039,BSU_10220,DNEG10010942
1040,BSU_10230,DNEG10010943
1041,BSU_10240,DNEG10010944
1042,BSU_10250,DNEG10010945
1043,BSU_10260,DNEG10010946
1044,BSU_10270,DNEG10010947
1045,BSU_10280,DNEG10010948
1046,BSU_10290,DNEG10010949
1047,BSU_10300,DNEG10010950
1048,BSU_10310,DNEG10010951
1049,BSU_10320,DNEG10010952
1050,BSU_10330,DNEG10010953
1051,BSU_10340,DNEG10010954
1052,BSU_10350,DNEG10010955
1053,BSU_10360,DNEG10010956
1054,BSU_10370,DNEG10010957
1055,BSU_10380,DNEG10010958
1056,BSU_10390,DNEG10010959
1057,BSU_10400,DNEG10010960
1058,BSU_10410,DNEG10010961
1059,BSU_10420,DNEG10010962
1060,BSU_10430,DNEG10010963
1061,BSU_10440,DNEG10010964
1062,BSU_10450,DNEG10010965
1063,BSU_10460,DNEG10010966
1064,BSU_10470,DNEG10010967
1065,BSU_10480,DNEG10010968
1066,BSU_10490,DNEG10010969
1067,BSU_10500,DNEG10010970
1068,BSU_10510,DNEG10010971
1069,BSU_10520,DNEG10010972
1070,BSU_10530,DNEG10010973
1071,BSU_10540,DNEG10010974
1072,BSU_10550,DNEG10010975
1073,BSU_10560,DNEG10010976
1074,BSU_10570,DNEG10010977
1075,BSU_10580,DNEG10010978
1076,BSU_10590,DNEG10010979
1077,BSU_10600,DNEG10010980
1078,BSU_10610,DNEG10010981
1079,BSU_10620,DNEG10010982
1080,BSU_10630,DNEG10010983
1081,BSU_10640,DNEG10010984
1082,BSU_10650,DNEG10010985
1083,BSU_10660,DNEG10010986
1084,BSU_10670,DNEG10010987
1085,BSU_10680,DNEG10010988
1086,BSU_10690,DNEG10010989
1087,BSU_10700,DNEG10010990
1088,BSU_10710,DNEG10010991
1089,BSU_10720,DNEG10010992
1090,BSU_10730,DNEG10010993
1091,BSU_10740,DNEG10010994
1092,BSU_10750,DNEG10010995
1093,BSU_10760,DNEG10010996
1094,BSU_10770,DNEG10010997
1095,BSU_10780,DNEG10010998
1096,BSU_10790,DNEG10010999
1097,BSU_10800,DNEG10011000
1098,BSU_10810,DNEG10011001
1099,BSU_10820,DNEG10011002
1100,BSU_10830,DNEG10011003
1101,BSU_10840,DNEG10011004
1102,BSU_10850,DNEG10011005
1103,BSU_10860,DNEG10011006
1104,BSU_10870,DNEG10011007
1105,BSU_10880,DNEG10011008
1106,BSU_10890,DNEG10011009
1107,BSU_10900,DNEG10011010
1108,BSU_10910,DNEG10011011
1109,BSU_10920,DNEG10011012
1110,BSU_10930,DNEG10011013
1111,BSU_10940,DNEG10011014
1112,BSU_10950,DNEG10011015
1113,BSU_10960,DNEG10011016
1114,BSU_10970,DNEG10011017
1115,BSU_10980,DNEG10011018
1116,BSU_10990,DNEG10011019
1117,BSU_11000,DNEG10011020
1118,BSU_11010,DNEG10011021
1119,BSU_11020,DNEG10011022
1120,BSU_11030,DNEG10011023
1121,BSU_11040,DNEG10011024
1122,BSU_11055,DNEG10011025
1123,BSU_11070,DNEG10011026
1124,BSU_11079,DNEG10011027
1125,BSU_11080,DNEG10011028
1126,BSU_11090,DNEG10011029
1127,BSU_11100,DNEG10011030
1128,BSU_11110,DNEG10011031
1129,BSU_11120,DNEG10011032
1130,BSU_11130,DNEG10011033
1131,BSU_11139,DNEG10011034
1132,BSU_11140,DNEG10011035
1133,BSU_11150,DNEG10011036
1134,BSU_11160,DNEG10011037
1135,BSU_11170,DNEG10011038
1136,BSU_11180,DNEG10011039
1137,BSU_11190,DNEG10011040
1138,BSU_11200,DNEG10011041
1139,BSU_11210,DNEG10011042
1140,BSU_11220,DNEG10011043
1141,BSU_11230,DNEG10011044
1142,BSU_11240,DNEG10011045
1143,BSU_11250,DNEG10011046
1144,BSU_11260,DNEG10011047
1145,BSU_11270,DNEG10011048
1146,BSU_11280,DNEG10011049
1147,BSU_11290,DNEG10011050
1148,BSU_11300,DNEG10011051
1149,BSU_11310,DNEG10011052
1150,BSU_11320,DNEG10011053
1151,BSU_11330,DNEG10011054
1152,BSU_11340,DEG10010090
1153,BSU_11350,DNEG10011055
1154,BSU_11360,DNEG10011056
1155,BSU_11370,DNEG10011057
1156,BSU_11390,DNEG10011058
1157,BSU_11400,DNEG10011059
1158,BSU_11410,DNEG10011060
1159,BSU_11420,DEG10010091
1160,BSU_11430,DNEG10011061
1161,BSU_11440,DNEG10011062
1162,BSU_11450,DNEG10011063
1163,BSU_11460,DNEG10011064
1164,BSU_11470,DNEG10011065
1165,BSU_11480,DNEG10011066
1166,BSU_11490,DNEG10011067
1167,BSU_11500,DNEG10011068
1168,BSU_11510,DNEG10011069
1169,BSU_11515,-
1170,BSU_11520,DNEG10011070
1171,BSU_11525,-
1172,BSU_11530,DNEG10011071
1173,BSU_11540,DNEG10011072
1174,BSU_11549,DNEG10011073
1175,BSU_11550,DNEG10011074
1176,BSU_11560,DNEG10011075
1177,BSU_11570,DNEG10011076
1178,BSU_11580,DNEG10011077
1179,BSU_11590,DNEG10011078
1180,BSU_11600,DNEG10011079
1181,BSU_11610,DEG10010092
1182,BSU_11620,DNEG10011080
1183,BSU_11630,DNEG10011081
1184,BSU_11640,DNEG10011082
1185,BSU_11650,DNEG10011083
1186,BSU_11660,DNEG10011084
1187,BSU_11670,DNEG10011085
1188,BSU_11680,DNEG10011086
1189,BSU_11690,DNEG10011087
1190,BSU_11700,DNEG10011088
1191,BSU_11710,DNEG10011089
1192,BSU_11720,DNEG10011090
1193,BSU_11730,DNEG10011091
1194,BSU_11740,DNEG10011092
1195,BSU_11750,DNEG10011093
1196,BSU_11760,DNEG10011094
1197,BSU_11770,DNEG10011095
1198,BSU_11780,DNEG10011096
1199,BSU_11790,DNEG10011097
1200,BSU_11799,DNEG10011098
1201,BSU_11800,-
1202,BSU_11809,DNEG10011099
1203,BSU_11810,DNEG10011100
1204,BSU_11820,-
1205,BSU_11839,DNEG10011102
1206,BSU_11840,DNEG10011103
1207,BSU_11850,DNEG10011104
1208,BSU_11860,DNEG10011105
1209,BSU_11870,DNEG10011106
1210,BSU_11880,DNEG10011107
1211,BSU_11890,DNEG10011108
1212,BSU_11900,DNEG10011109
1213,BSU_11910,DNEG10011110
1214,BSU_11920,DNEG10011111
1215,BSU_11928,DNEG10011112
1216,BSU_11929,DNEG10011113
1217,BSU_11930,DNEG10011114
1218,BSU_11940,DNEG10011115
1219,BSU_11950,DNEG10011116
1220,BSU_11960,DNEG10011117
1221,BSU_11970,DNEG10011118
1222,BSU_11980,DNEG10011119
1223,BSU_11990,DNEG10011120
1224,BSU_12000,DNEG10011121
1225,BSU_12010,DNEG10011122
1226,BSU_12020,DNEG10011123
1227,BSU_12030,DNEG10011124
1228,BSU_12040,DNEG10011125
1229,BSU_12050,DNEG10011126
1230,BSU_12060,DNEG10011127
1231,BSU_12069,DNEG10011128
1232,BSU_12070,DNEG10011129
1233,BSU_12080,DNEG10011130
1234,BSU_12090,DNEG10011131
1235,BSU_12100,DNEG10011132
1236,BSU_12110,DNEG10011133
1237,BSU_12120,DNEG10011134
1238,BSU_12130,DNEG10011135
1239,BSU_12140,DNEG10011136
1240,BSU_12150,DNEG10011137
1241,BSU_12160,DNEG10011138
1242,BSU_12170,DNEG10011139
1243,BSU_12180,DNEG10011140
1244,BSU_12190,DNEG10011141
1245,BSU_12200,DNEG10011142
1246,BSU_12210,DNEG10011143
1247,BSU_12220,DNEG10011144
1248,BSU_12229,DNEG10011145
1249,BSU_12230,DNEG10011146
1250,BSU_12240,DNEG10011147
1251,BSU_12250,DNEG10011148
1252,BSU_12260,DNEG10011149
1253,BSU_12270,DNEG10011150
1254,BSU_12280,DNEG10011151
1255,BSU_12290,DNEG10011152
1256,BSU_12300,DNEG10011153
1257,BSU_12310,DNEG10011154
1258,BSU_12320,DNEG10011155
1259,BSU_12330,DNEG10011156
1260,BSU_12340,DNEG10011157
1261,BSU_12350,DNEG10011158
1262,BSU_12360,DNEG10011159
1263,BSU_12370,DNEG10011160
1264,BSU_12380,DNEG10011161
1265,BSU_12390,DNEG10011162
1266,BSU_12400,DNEG10011163
1267,BSU_12410,DNEG10011164
1268,BSU_12420,DNEG10011165
1269,BSU_12430,DNEG10011166
1270,BSU_12440,DNEG10011167
1271,BSU_12450,DNEG10011168
1272,BSU_12460,DNEG10011169
1273,BSU_12470,DNEG10011170
1274,BSU_12480,DNEG10011171
1275,BSU_12490,DNEG10011172
1276,BSU_12500,DNEG10011173
1277,BSU_12510,DNEG10011174
1278,BSU_12519,DNEG10011175
1279,BSU_12520,DNEG10011176
1280,BSU_12530,DNEG10011177
1281,BSU_12539,DNEG10011178
1282,BSU_12540,DNEG10011179
1283,BSU_12550,DNEG10011180
1284,BSU_12560,DNEG10011181
1285,BSU_12570,DNEG10011182
1286,BSU_12580,DNEG10011183
1287,BSU_12590,DNEG10011184
1288,BSU_12600,DNEG10011185
1289,BSU_12610,DNEG10011186
1290,BSU_12619,DNEG10011187
1291,BSU_12620,DNEG10011188
1292,BSU_12630,DNEG10011189
1293,BSU_12640,DNEG10011190
1294,BSU_12649,DNEG10011191
1295,BSU_12650,DNEG10011192
1296,BSU_12660,DNEG10011193
1297,BSU_12671,DNEG10011194
1298,BSU_12672,DNEG10011195
1299,BSU_12680,DNEG10011196
1300,BSU_12690,DNEG10011197
1301,BSU_12700,DNEG10011198
1302,BSU_12710,DNEG10011199
1303,BSU_12720,DNEG10011200
1304,BSU_12730,DNEG10011201
1305,BSU_12740,DNEG10011202
1306,BSU_12749,DNEG10011203
1307,BSU_12750,DNEG10011204
1308,BSU_12760,DNEG10011205
1309,BSU_12770,DNEG10011206
1310,BSU_12780,DNEG10011207
1311,BSU_12790,DNEG10011208
1312,BSU_12800,DNEG10011209
1313,BSU_12810,DNEG10011210
1314,BSU_12815,-
1315,BSU_12820,DNEG10011211
1316,BSU_12830,DNEG10011212
1317,BSU_12840,DNEG10011213
1318,BSU_12850,DNEG10011214
1319,BSU_12860,DNEG10011215
1320,BSU_12870,DNEG10011216
1321,BSU_12875,-
1322,BSU_12880,DNEG10011217
1323,BSU_12890,DNEG10011218
1324,BSU_12900,DNEG10011219
1325,BSU_12910,DNEG10011220
1326,BSU_12920,DNEG10011221
1327,BSU_12930,DNEG10011222
1328,BSU_12940,DNEG10011223
1329,BSU_12950,DNEG10011224
1330,BSU_12960,DNEG10011225
1331,BSU_12970,DNEG10011226
1332,BSU_12980,DNEG10011227
1333,BSU_12990,DNEG10011228
1334,BSU_13000,DNEG10011229
1335,BSU_13010,DNEG10011230
1336,BSU_13020,DNEG10011231
1337,BSU_13030,DNEG10011232
1338,BSU_13040,DNEG10011233
1339,BSU_13050,DNEG10011234
1340,BSU_13060,DNEG10011235
1341,BSU_13070,DNEG10011236
1342,BSU_13080,DNEG10011237
1343,BSU_13090,DNEG10011238
1344,BSU_13100,DNEG10011239
1345,BSU_13110,DNEG10011240
1346,BSU_13120,DNEG10011241
1347,BSU_13130,DNEG10011242
1348,BSU_13140,DNEG10011243
1349,BSU_13150,DNEG10011244
1350,BSU_13160,DNEG10011245
1351,BSU_13169,DNEG10011246
1352,BSU_13170,DNEG10011247
1353,BSU_13180,DNEG10011248
1354,BSU_13190,DNEG10011249
1355,BSU_13200,DNEG10011250
1356,BSU_13210,DNEG10011251
1357,BSU_13220,DNEG10011252
1358,BSU_13230,DNEG10011253
1359,BSU_13240,DNEG10011254
1360,BSU_13250,DNEG10011255
1361,BSU_13260,DNEG10011256
1362,BSU_13270,DNEG10011257
1363,BSU_13280,DNEG10011258
1364,BSU_13290,DNEG10011259
1365,BSU_13300,DNEG10011260
1366,BSU_13310,DNEG10011261
1367,BSU_13320,DNEG10011262
1368,BSU_13330,DNEG10011263
1369,BSU_13340,DNEG10011264
1370,BSU_13350,DNEG10011265
1371,BSU_13360,DNEG10011266
1372,BSU_13370,DNEG10011267
1373,BSU_13380,DNEG10011268
1374,BSU_13390,DNEG10011269
1375,BSU_13400,DNEG10011270
1376,BSU_13410,DNEG10011271
1377,BSU_13420,-
1378,BSU_13430,DNEG10011273
1379,BSU_13440,DNEG10011274
1380,BSU_13450,DNEG10011275
1381,BSU_13460,DNEG10011276
1382,BSU_13470,DNEG10011277
1383,BSU_13480,DNEG10011278
1384,BSU_13490,DNEG10011279
1385,BSU_13500,DNEG10011280
1386,BSU_13509,DNEG10011281
1387,BSU_13510,DNEG10011282
1388,BSU_13520,DNEG10011283
1389,BSU_13530,DNEG10011284
1390,BSU_13540,DNEG10011285
1391,BSU_13545,-
1392,BSU_13550,DNEG10011286
1393,BSU_13560,DNEG10011287
1394,BSU_13570,DNEG10011288
1395,BSU_13580,DNEG10011289
1396,BSU_13590,DNEG10011290
1397,BSU_13600,DNEG10011291
1398,BSU_13610,DNEG10011292
1399,BSU_13620,DNEG10011293
1400,BSU_13630,DNEG10011294
1401,BSU_13640,DNEG10011295
1402,BSU_13650,DNEG10011296
1403,BSU_13660,DNEG10011297
1404,BSU_13670,DNEG10011298
1405,BSU_13680,DNEG10011299
1406,BSU_13690,DNEG10011300
1407,BSU_13700,DNEG10011301
1408,BSU_13710,DNEG10011302
1409,BSU_13720,DNEG10011303
1410,BSU_13730,DNEG10011304
1411,BSU_13740,DNEG10011305
1412,BSU_13750,DNEG10011306
1413,BSU_13760,DNEG10011307
1414,BSU_13770,DNEG10011308
1415,BSU_13780,DNEG10011309
1416,BSU_13789,DNEG10011310
1417,BSU_13800,DNEG10011313
1418,BSU_13810,DNEG10011314
1419,BSU_13819,DNEG10011315
1420,BSU_13820,DNEG10011316
1421,BSU_13830,DNEG10011317
1422,BSU_13840,DNEG10011318
1423,BSU_13850,DNEG10011319
1424,BSU_13860,DNEG10011320
1425,BSU_13870,DNEG10011321
1426,BSU_13880,DNEG10011322
1427,BSU_13890,DNEG10011323
1428,BSU_13900,DNEG10011324
1429,BSU_13910,DNEG10011325
1430,BSU_13920,DNEG10011326
1431,BSU_13930,DNEG10011327
1432,BSU_13940,DNEG10011328
1433,BSU_13950,DNEG10011329
1434,BSU_13960,DNEG10011330
1435,BSU_13970,DNEG10011331
1436,BSU_13980,DNEG10011332
1437,BSU_13990,DNEG10011333
1438,BSU_14000,DNEG10011334
1439,BSU_14009,DNEG10011335
1440,BSU_14010,DNEG10011336
1441,BSU_14020,DNEG10011337
1442,BSU_14030,DNEG10011338
1443,BSU_14040,DNEG10011339
1444,BSU_14050,DNEG10011340
1445,BSU_14060,DNEG10011341
1446,BSU_14071,DNEG10011342
1447,BSU_14072,DNEG10011343
1448,BSU_14080,DNEG10011344
1449,BSU_14090,DNEG10011345
1450,BSU_14100,DNEG10011346
1451,BSU_14110,DNEG10011347
1452,BSU_14120,DNEG10011348
1453,BSU_14130,DNEG10011349
1454,BSU_14140,DNEG10011350
1455,BSU_14150,DNEG10011351
1456,BSU_14160,DNEG10011352
1457,BSU_14170,DNEG10011353
1458,BSU_14180,DEG10010093
1459,BSU_14190,DEG10010094
1460,BSU_14200,DNEG10011354
1461,BSU_14210,DNEG10011355
1462,BSU_14220,DNEG10011356
1463,BSU_14230,DNEG10011357
1464,BSU_14240,DNEG10011358
1465,BSU_14250,DNEG10011359
1466,BSU_14260,DNEG10011360
1467,BSU_14270,DNEG10011361
1468,BSU_14280,DNEG10011362
1469,BSU_14290,DNEG10011363
1470,BSU_14300,DNEG10011364
1471,BSU_14310,DNEG10011365
1472,BSU_14320,DNEG10011366
1473,BSU_14330,DNEG10011367
1474,BSU_14340,DNEG10011368
1475,BSU_14350,DNEG10011369
1476,BSU_14360,DNEG10011370
1477,BSU_14370,DNEG10011371
1478,BSU_14380,DNEG10011372
1479,BSU_14390,DNEG10011373
1480,BSU_14400,DNEG10011374
1481,BSU_14410,DNEG10011375
1482,BSU_14420,DNEG10011376
1483,BSU_14430,DNEG10011377
1484,BSU_14440,DNEG10011378
1485,BSU_14450,DNEG10011379
1486,BSU_14460,DNEG10011380
1487,BSU_14470,DNEG10011381
1488,BSU_14480,DNEG10011382
1489,BSU_14490,DNEG10011383
1490,BSU_14500,DNEG10011384
1491,BSU_14510,DNEG10011385
1492,BSU_14520,DNEG10011386
1493,BSU_14530,DEG10010095
1494,BSU_14540,DNEG10011387
1495,BSU_14550,DNEG10011388
1496,BSU_14560,DNEG10011389
1497,BSU_14569,DNEG10011390
1498,BSU_14568,-
1499,BSU_14570,DNEG10011391
1500,BSU_14580,DEG10010096
1501,BSU_14590,DNEG10011392
1502,BSU_14600,DNEG10011393
1503,BSU_14610,DNEG10011394
1504,BSU_14620,DNEG10011395
1505,BSU_14629,DNEG10011396
1506,BSU_14630,DNEG10011397
1507,BSU_14640,DNEG10011398
1508,BSU_14650,DNEG10011399
1509,BSU_14660,DNEG10011400
1510,BSU_14670,DNEG10011401
1511,BSU_14680,DNEG10011402
1512,BSU_14690,DNEG10011403
1513,BSU_14700,DNEG10011404
1514,BSU_14710,DNEG10011405
1515,BSU_14720,DNEG10011406
1516,BSU_14730,DNEG10011407
1517,BSU_14740,DNEG10011408
1518,BSU_14750,DNEG10011409
1519,BSU_14760,DNEG10011410
1520,BSU_14770,DNEG10011411
1521,BSU_14780,DNEG10011412
1522,BSU_14790,DNEG10011413
1523,BSU_14800,DNEG10011414
1524,BSU_14810,DNEG10011415
1525,BSU_14820,DNEG10011416
1526,BSU_14830,DNEG10011417
1527,BSU_14840,DEG10010097
1528,BSU_14850,DEG10010098
1529,BSU_14860,DNEG10011418
1530,BSU_14870,DNEG10011419
1531,BSU_14880,DNEG10011420
1532,BSU_14890,DNEG10011421
1533,BSU_14900,DNEG10011422
1534,BSU_14910,DNEG10011423
1535,BSU_14920,DNEG10011424
1536,BSU_14930,DNEG10011425
1537,BSU_14940,DNEG10011426
1538,BSU_14950,DNEG10011427
1539,BSU_14960,DNEG10011428
1540,BSU_14970,DNEG10011429
1541,BSU_14980,DNEG10011430
1542,BSU_14990,DNEG10011431
1543,BSU_15000,DNEG10011432
1544,BSU_15010,DNEG10011433
1545,BSU_15020,DNEG10011434
1546,BSU_15030,DNEG10011435
1547,BSU_15040,DNEG10011436
1548,BSU_15050,DNEG10011437
1549,BSU_15060,DNEG10011438
1550,BSU_15069,DNEG10011439
1551,BSU_15070,DNEG10011440
1552,BSU_15080,DEG10010099
1553,BSU_15090,DNEG10011441
1554,BSU_15100,DNEG10011442
1555,BSU_15110,DNEG10011443
1556,BSU_15120,DNEG10011444
1557,BSU_15130,DNEG10011445
1558,BSU_15140,DNEG10011446
1559,BSU_15150,DEG10010100
1560,BSU_15160,DEG10010101
1561,BSU_15170,DNEG10011447
1562,BSU_15180,DEG10010102
1563,BSU_15190,DEG10010103
1564,BSU_15200,DEG10010104
1565,BSU_15210,DNEG10011448
1566,BSU_15220,DEG10010105
1567,BSU_15230,DEG10010106
1568,BSU_15240,DEG10010107
1569,BSU_15250,DNEG10011449
1570,BSU_15260,DNEG10011450
1571,BSU_15270,DNEG10011451
1572,BSU_15280,DEG10010108
1573,BSU_15290,DEG10010109
1574,BSU_15300,DNEG10011452
1575,BSU_15310,DNEG10011453
1576,BSU_15320,DNEG10011454
1577,BSU_15330,DNEG10011455
1578,BSU_15340,DNEG10011456
1579,BSU_15350,DNEG10011457
1580,BSU_15360,DNEG10011458
1581,BSU_15370,DNEG10011459
1582,BSU_15380,DNEG10011460
1583,BSU_15390,DNEG10011461
1584,BSU_15400,DNEG10011462
1585,BSU_15410,DNEG10011463
1586,BSU_15420,DNEG10011464
1587,BSU_15430,DEG10010110
1588,BSU_15440,DNEG10011465
1589,BSU_15450,DNEG10011466
1590,BSU_15460,DNEG10011467
1591,BSU_15470,DNEG10011468
1592,BSU_15480,DNEG10011469
1593,BSU_15490,DNEG10011470
1594,BSU_15500,DNEG10011471
1595,BSU_15510,DNEG10011472
1596,BSU_15520,DNEG10011473
1597,BSU_15530,DNEG10011474
1598,BSU_15540,DNEG10011475
1599,BSU_15550,DNEG10011476
1600,BSU_15560,DNEG10011477
1601,BSU_15570,DNEG10011478
1602,BSU_15580,DNEG10011479
1603,BSU_15590,DNEG10011480
1604,BSU_15600,DNEG10011481
1605,BSU_15610,DNEG10011482
1606,BSU_15620,DNEG10011483
1607,BSU_15630,DNEG10011484
1608,BSU_15640,DNEG10011485
1609,BSU_15650,DNEG10011486
1610,BSU_15660,DNEG10011487
1611,BSU_15670,DNEG10011488
1612,BSU_15680,DEG10010111
1613,BSU_15690,DNEG10011489
1614,BSU_15700,DNEG10011490
1615,BSU_15710,DEG10010112
1616,BSU_15720,DNEG10011491
1617,BSU_15730,DEG10010113
1618,BSU_15740,DNEG10011492
